bar,date,time,csv_CMMA_S,computed_CMMA_S,csv_CMMA_M,computed_CMMA_M,csv_CMMA_L,computed_CMMA_L
5689,20250609,0100,-4.16683578,-13.02062841,0.56245804,0.8432586763,6.12963867,5.92369401
5690,20250609,0200,-3.55643106,-11.15901267,0.63065058,0.9423808132,6.41182947,6.194441662
5691,20250609,0300,-2.28871012,-7.227048133,1.2480886,1.85235446,7.19829607,6.949017237
5692,20250609,0400,-3.63805842,-11.40692619,-0.62076443,-0.9068876899,5.56068993,5.378684914
5693,20250609,0500,-3.51469684,-11.02932103,-1.33263397,-1.958335461,5.01124334,4.852005243
5694,20250609,0600,-0.27136281,-0.852517551,1.1051383,1.638734913,7.50402021,7.24282312
5695,20250609,0700,-0.96857864,-3.068159596,-0.09588955,-0.134386649,6.44302225,6.225258643
5696,20250609,0800,2.58843017,8.176044392,2.73099422,4.033864112,9.3120842,8.978554442
5697,20250609,0900,7.88046217,23.63096704,8.04674149,11.78846995,14.48192692,13.94989172
5698,20250609,1000,11.62907219,32.64690331,12.20022106,17.68267268,18.64464378,17.96789647
5699,20250609,1100,14.89108849,38.80489672,16.18099213,23.11600492,22.58594513,21.78945556
5700,20250609,1200,13.14498711,35.74083609,15.69369984,22.4681365,22.38871384,21.60011497
5701,20250609,1300,5.79844809,17.93963492,9.76702404,14.26184852,17.08794975,16.46988637
5702,20250609,1400,9.21292114,27.12605675,13.81772327,19.92865505,20.92227936,20.17991794
5703,20250609,1500,7.72062445,23.28115793,13.66290379,19.71906367,20.91508293,20.1748449
5704,20250609,1600,6.44620085,19.77116076,13.82658768,19.94646279,21.21372604,20.46639662
5705,20250609,1700,9.82827377,28.60444682,18.14606285,25.71148647,25.28708076,24.43016464
5706,20250609,1800,8.53708172,25.38484999,18.54631615,26.2323938,25.83135605,24.96439629
5707,20250609,1900,7.53607893,22.7346839,19.02667236,26.85215256,26.49244308,25.61359319
5708,20250609,2000,7.13468313,21.63878581,19.61891556,27.60840439,27.23023415,26.33859059
5709,20250609,2100,15.29802799,39.45290274,27.04992485,36.30828515,33.54869843,32.57127252
5710,20250609,2200,15.16410255,39.26002613,27.75605202,37.06178031,34.33772278,33.36147795
5711,20250609,2300,14.02855968,37.37631352,27.76829529,37.0829328,34.55292892,33.58090012
5712,20250610,0000,9.05937099,26.75613917,25.2142849,34.32724009,32.73669434,31.78021226
5713,20250610,0100,6.34982872,19.52164576,23.95018578,32.89680176,31.93801498,30.9939357
5714,20250610,0200,3.66201925,11.57711476,22.7611084,31.51251353,31.29700279,30.36581578
5715,20250610,0300,1.46916366,4.721046974,21.67047501,30.20994009,30.66959953,29.75114103
5716,20250610,0400,0.18466277,0.6350760991,20.96226311,29.350782,30.35921478,29.44979874
5717,20250610,0500,-2.40825891,-7.578715986,18.86627769,26.72784263,28.91430283,28.03338068
5718,20250610,0600,-1.47216988,-4.647909583,19.65934181,27.7363605,29.77422333,28.8813234
5719,20250610,0700,-4.45903873,-13.89773209,16.97110748,24.2793108,27.78618622,26.93471338
5720,20250610,0800,-4.84442663,-15.0464375,15.58135986,22.4374129,26.90329742,26.07488151
5721,20250610,0900,-0.58001167,-1.830174192,18.16820717,25.84169974,29.24309731,28.36930129
5722,20250610,1000,-1.62468886,-5.143917845,16.13961601,23.18574642,27.90288353,27.05962367
5723,20250610,1100,0.77513671,2.466961573,17.33627129,24.76393864,29.12923813,28.26478651
5724,20250610,1200,2.24043131,7.090144771,17.89086914,25.48595254,29.89427185,29.01993237
5725,20250610,1300,-0.96479875,-3.059832227,14.28674698,20.69338318,27.30763817,26.48833346
5726,20250610,1400,-6.24790764,-19.13584547,8.36529732,12.39242772,22.54037857,21.84987406
5727,20250610,1500,-2.34176898,-7.394525976,10.96092033,16.08142053,24.8394146,24.08467273
5728,20250610,1600,-4.46040726,-13.90135974,8.11434269,12.02558027,22.62282753,21.93325731
5729,20250610,1700,-3.90541196,-12.2215595,7.56862783,11.23622219,22.21144104,21.53455868
5730,20250610,1800,1.04584348,3.33546046,11.51336479,16.84839634,25.50421906,24.73372326
5731,20250610,1900,2.79889703,8.844272173,12.7946825,18.63114069,26.51794052,25.72184659
5732,20250610,2000,6.14374685,18.856231,15.41295433,22.20071691,28.59717941,27.75347574
5733,20250610,2100,4.86927891,15.15182352,14.13070583,20.4660187,27.49712181,26.67249744
5734,20250610,2200,3.57155585,11.23828966,12.60483074,18.36755615,26.26918411,25.47143443
5735,20250610,2300,7.72544765,23.23642649,15.99001312,22.97143693,28.94825363,28.08909967
5736,20250611,0000,3.5372653,11.14317369,12.15158844,17.73643202,25.89003944,25.09701694
5737,20250611,0100,0.8946234,2.870587103,9.90676689,14.57395714,24.13365173,23.38506447
5738,20250611,0200,0.99191868,3.176222814,9.86109257,14.50361991,24.17689323,23.42450436
5739,20250611,0300,0.60492152,1.939932147,9.61203289,14.14333776,24.08555984,23.33382323
5740,20250611,0400,-1.43367004,-4.540465839,7.75368977,11.47229714,22.67613792,21.96329308
5741,20250611,0500,-2.3922894,-7.556988,6.40755463,9.515061753,21.68028259,20.99610191
5742,20250611,0600,-1.3553741,-4.294716296,6.7935524,10.06620947,22.14756966,21.44768053
5743,20250611,0700,-2.22768188,-7.041636172,5.00022936,7.443871824,20.78710747,20.12831192
5744,20250611,0800,-0.89460367,-2.835472231,5.37128258,7.973432191,21.30539513,20.62885689
5745,20250611,0900,-3.16902518,-9.970426301,2.38015819,3.574631725,18.86995506,18.27204567
5746,20250611,1000,-1.57920933,-5.004596239,2.60759258,3.896804413,19.26349831,18.65125892
5747,20250611,1100,-2.17946386,-6.893633963,1.12237859,1.697161713,18.13034439,17.55588572
5748,20250611,1200,1.72102988,5.457083867,4.31251192,6.384181685,20.92413521,20.25559925
5749,20250611,1300,1.4499321,4.601766219,3.67514181,5.445049604,20.3611145,19.70967628
5750,20250611,1400,2.89285517,9.123811489,4.77675247,7.0579275,21.21043587,20.53128765
5751,20250611,1500,1.63971126,5.201919454,3.43359208,5.08592171,20.02525902,19.38449037
5752,20250611,1600,-0.87071693,-2.760977004,0.71127427,1.069777658,17.69663239,17.13527825
5753,20250611,1700,-4.26299095,-13.31280417,-3.09758306,-4.550109809,14.08679008,13.65630431
5754,20250611,1800,-5.25736809,-16.27071428,-4.66004515,-6.846570498,12.48357964,12.11348006
5755,20250611,1900,-5.18378162,-16.05024958,-5.34428358,-7.849824906,11.76763248,11.42450132
5756,20250611,2000,-3.50389886,-10.99097725,-4.13208103,-6.076243194,12.67482758,12.29413796
5757,20250611,2100,-6.18859673,-18.9540732,-7.23134136,-10.59576049,9.38354015,9.130843004
5758,20250611,2200,-6.11211538,-18.73028309,-7.70698547,-11.28328149,8.62213707,8.39796484
5759,20250611,2300,-3.59712434,-11.26584654,-6.13683128,-9.006360747,9.89847851,9.621011405
5760,20250612,0000,-2.33038259,-7.343201907,-5.47132635,-8.036002307,10.08301067,9.795878854
5761,20250612,0100,-2.901088,-9.130447033,-6.6942277,-9.816421145,8.37715149,8.156648104
5762,20250612,0200,-2.86093807,-9.013688606,-7.32767963,-10.73446937,7.25801802,7.081160179
5763,20250612,0300,-6.21528149,-19.04278419,-11.14775848,-16.19180677,2.82431984,2.828379427
5764,20250612,0400,-6.09534931,-18.69677104,-11.58777046,-16.8083922,1.89630735,1.937281585
5765,20250612,0500,-5.4393034,-16.79743498,-11.44899559,-16.61160163,1.56356323,1.616324164
5766,20250612,0600,-3.42028165,-10.73344728,-9.96762466,-14.51603237,2.63919783,2.644932009
5767,20250612,0700,-4.78952026,-14.88085067,-11.80129147,-17.10215827,0.32496923,0.4259806843
5768,20250612,0800,-3.34970236,-10.51602007,-10.81261253,-15.70969051,0.91042221,0.9847064914
5769,20250612,0900,-4.54667139,-14.1526065,-12.24119473,-17.71282052,-1.03586113,-0.8826928552
5770,20250612,1000,-5.09980583,-15.79795183,-13.36215782,-19.26456847,-2.64973617,-2.431791571
5771,20250612,1100,-7.30034208,-22.05658276,-16.17365646,-23.07526442,-6.0771184,-5.720766317
5772,20250612,1200,-5.3711915,-16.5966036,-15.15007973,-21.69817645,-5.50184345,-5.170622207
5773,20250612,1300,-3.63375139,-11.39219251,-14.20561123,-20.41190831,-4.95636511,-4.648750057
5774,20250612,1400,1.20440078,3.836206885,-9.77998638,-14.22727467,-0.83004743,-0.6944166112
5775,20250612,1500,-3.2651639,-10.26044707,-13.80903435,-19.86574781,-5.53363943,-5.20601994
5776,20250612,1600,2.88789773,9.118565014,-8.06559181,-11.76732752,-0.04060341,0.05854552856
5777,20250612,1700,7.1190877,21.58230816,-3.80092096,-5.555771121,3.95136237,3.881953459
5778,20250612,1800,1.09122765,3.483850627,-9.13739491,-13.30549666,-1.77813292,-1.610577166
5779,20250612,1900,-4.68769646,-14.57380431,-14.59473515,-20.9342815,-7.76590014,-7.35536425
5780,20250612,2000,-10.25804329,-29.55633199,-19.89908218,-27.89037982,-13.79702187,-13.15794483
5781,20250612,2100,-9.85470009,-28.58827048,-19.9966259,-28.00774903,-14.37528229,-13.71563819
5782,20250612,2200,-9.13201141,-26.80768251,-19.5334549,-27.41824999,-14.40087795,-13.74051429
5783,20250612,2300,-9.99208546,-28.89254224,-20.53450203,-28.67150361,-16.01985931,-15.30272263
5784,20250613,0000,-22.1089592,-46.8588479,-31.06265831,-40.27435573,-27.95679665,-26.92375938
5785,20250613,0100,-19.69658279,-44.8940063,-30.46500969,-39.69919448,-27.90196991,-26.86784863
5786,20250613,0200,-18.36480904,-43.48547716,-30.41121483,-39.64035707,-28.47807693,-27.4325108
5787,20250613,0300,-10.87398052,-30.805518,-26.02890968,-35.09966613,-24.52687263,-23.55552176
5788,20250613,0400,-6.9645133,-20.98099878,-24.60489845,-33.4929454,-23.64590836,-22.69403416
5789,20250613,0500,-7.63700485,-22.86598779,-26.41355133,-35.50996914,-26.04212952,-25.03498703
5790,20250613,0600,-0.21559036,-0.5824138877,-21.32145691,-29.58123954,-21.55711174,-20.65619327
5791,20250613,0700,2.18914843,7.007852275,-19.43909264,-27.2236695,-20.26631927,-19.401221
5792,20250613,0800,1.7722553,5.679174196,-19.89564705,-27.79901516,-21.26920319,-20.37466552
5793,20250613,0900,3.33113742,10.51579176,-18.64831734,-26.2062367,-20.63484383,-19.75749763
5794,20250613,1000,4.30181789,13.4566977,-17.76215172,-25.0546483,-20.35410309,-19.48435534
5795,20250613,1100,4.73099947,14.7422233,-15.98655224,-22.70529924,-19.22847939,-18.39173518
5796,20250613,1200,2.37025785,7.513792879,-16.76519012,-23.74161238,-20.4977932,-19.62219782
5797,20250613,1300,0.53603417,1.714339628,-16.94971657,-23.98599854,-21.19650841,-20.30017514
5798,20250613,1400,1.98923111,6.307426837,-14.61174965,-20.84805689,-19.51091003,-18.66293448
5799,20250613,1500,5.03523731,15.63134302,-10.56521702,-15.22294436,-16.24407005,-15.5001716
5800,20250613,1600,6.5079484,19.87821599,-7.40710926,-10.70264928,-13.76559162,-13.1079585
5801,20250613,1700,2.78909492,8.810186627,-9.62781525,-13.9047964,-16.37521553,-15.62686
5802,20250613,1800,0.94892955,3.025839869,-10.39906216,-15.00999657,-17.61441231,-16.82485251
5803,20250613,1900,-0.0028198,0.00231425665,-10.36831284,-14.97242693,-18.06416512,-17.25936062
5804,20250613,2000,2.10352254,6.667454469,-7.54058743,-10.92349843,-15.86048508,-15.12748311
5805,20250613,2100,3.07527161,9.696019008,-5.67471266,-8.216921785,-14.50514984,-13.8187831
5806,20250613,2200,3.66450906,11.50983264,-4.21191311,-6.08130763,-13.50278378,-12.85168682
5807,20250613,2300,5.30471468,16.42696479,-1.4603368,-2.037956038,-11.3298254,-10.75886172
5808,20250614,0000,2.60147786,8.226054919,-2.88096189,-4.13569473,-13.11994743,-12.48200542
5809,20250614,0100,-0.66006607,-2.087912324,-5.11755228,-7.423089268,-15.59235859,-14.86689993
5810,20250614,0200,-1.40330291,-4.442658615,-5.3842535,-7.818277297,-16.31179428,-15.56134769
5811,20250614,0300,-2.18339086,-6.899220233,-5.97481489,-8.68626132,-17.30465508,-16.52096613
5812,20250614,0400,-1.00491726,-3.181275978,-4.4495039,-6.462187562,-16.34818268,-15.5954643
5813,20250614,0500,-1.75916827,-5.565937352,-4.62582684,-6.726110707,-16.93898201,-16.16626685
5814,20250614,0600,-3.27993512,-10.31126272,-5.63773727,-8.208884496,-18.26292038,-17.44680997
5815,20250614,0700,-3.26141357,-10.25234747,-5.46572542,-7.960902821,-18.45257187,-17.62965341
5816,20250614,0800,-2.72722173,-8.595910748,-4.94297552,-7.199985742,-18.34661484,-17.5261538
5817,20250614,0900,-3.99954081,-12.50936366,-6.28218889,-9.158541544,-19.8917408,-19.02302574
5818,20250614,1000,-1.95746803,-6.191428526,-4.74526548,-6.91819255,-18.81088638,-17.97312359
5819,20250614,1100,-0.80871236,-2.564855437,-3.81196523,-5.553762663,-18.24018669,-17.41839486
5820,20250614,1200,-0.72981709,-2.315614717,-3.66313386,-5.33888471,-18.29408836,-17.46898837
5821,20250614,1300,-0.76224786,-2.418950968,-3.59722686,-5.245133502,-18.40079498,-17.57065231
5822,20250614,1400,-1.39692664,-4.429315375,-4.10462952,-5.992030796,-18.99537659,-18.14532087
5823,20250614,1500,-1.59304643,-5.04934919,-4.32985687,-6.324638098,-19.30760002,-18.44649478
5824,20250614,1600,-4.16228056,-13.01197999,-6.87454653,-10.03998522,-21.63441849,-20.70526541
5825,20250614,1700,-2.5283978,-7.983275875,-5.2653017,-7.701225502,-20.46352005,-19.56487998
5826,20250614,1800,-0.01094432,-0.03018683121,-2.74170136,-4.001385971,-18.30841064,-17.4729728
5827,20250614,1900,-1.73231149,-5.485843246,-4.18416214,-6.127531752,-19.794487,-18.91237014
5828,20250614,2000,0.31679803,1.011471121,-1.7495414,-2.555895554,-17.86285782,-17.0387143
5829,20250614,2100,3.58225989,11.25145095,1.83089662,2.72057179,-14.75774479,-14.03595757
5830,20250614,2200,4.26071978,13.31609637,2.90820408,4.304202017,-13.70951462,-13.0253254
5831,20250614,2300,3.88527012,12.1813903,2.89415765,4.282845847,-13.57767296,-12.89899092
5832,20250615,0000,5.32695961,16.49270711,4.70955563,6.947059427,-11.68992901,-11.08134819
5833,20250615,0100,3.0997982,9.778869346,3.07245898,4.544209247,-13.08118534,-12.42228383
5834,20250615,0200,3.1176312,9.835113715,3.57055879,5.276087128,-12.40568066,-11.77228781
5835,20250615,0300,2.2879591,7.250103472,3.26808763,4.83028819,-12.25165749,-11.62438921
5836,20250615,0400,2.2883873,7.247885811,3.67258787,5.423030119,-11.40297413,-10.80791759
5837,20250615,0500,5.66993904,17.4901448,7.24895716,10.63909459,-7.32041073,-6.884988974
5838,20250615,0600,-0.22863957,-0.7177613373,2.18401456,3.23109704,-11.79222393,-11.1852847
5839,20250615,0700,-0.74382359,-2.358136843,1.93270016,2.860186987,-11.66372013,-11.06233567
5840,20250615,0800,-2.5944612,-8.188869134,-0.0528072,-0.07057178653,-13.11380196,-12.4596947
5841,20250615,0900,-4.57027864,-14.23545524,-2.28968644,-3.370384437,-14.90372086,-14.18640808
5842,20250615,1000,-2.62677479,-8.284955435,-0.72297072,-1.060026088,-13.16579151,-12.51097519
5843,20250615,1100,-3.37674689,-10.60684771,-1.93071246,-2.841628089,-14.02093601,-13.33588057
5844,20250615,1200,-0.58430469,-1.844726335,0.49948287,0.743934014,-11.43363953,-10.8442148
5845,20250615,1300,1.29339647,4.115719496,2.1640532,3.198931393,-9.47244263,-8.959784591
5846,20250615,1400,2.33556271,7.395969008,3.16227174,4.668386982,-8.16257095,-7.702858584
5847,20250615,1500,1.55320036,4.93730351,2.33497,3.450767471,-8.70325375,-8.222554582
5848,20250615,1600,1.9675144,6.236694676,2.23181605,3.298567631,-8.46424294,-7.994077352
5849,20250615,1700,2.80161452,8.844906285,3.07088685,4.533781685,-7.34842682,-6.923330154
5850,20250615,1800,1.04430532,3.324144148,1.47571456,2.184162518,-8.69286823,-8.215447637
5851,20250615,1900,-0.63653851,-2.013787335,0.05984479,0.09468713701,-9.86350441,-9.342304858
5852,20250615,2000,-5.22388363,-16.17394725,-4.23293447,-6.227879356,-13.70896435,-13.04631791
5853,20250615,2100,-4.33250713,-13.51709727,-3.56519985,-5.247501801,-12.82944584,-12.20090884
5854,20250615,2200,-0.73800957,-2.332356934,-0.04279174,-0.05630039006,-9.20407772,-8.714785896
5855,20250615,2300,1.82168937,5.783439826,2.52728653,3.734262968,-6.5189395,-6.137544687
5856,20250616,0000,0.49625805,1.589325542,1.26968992,1.880604829,-7.5120945,-7.094268288
5857,20250616,0100,3.64046955,11.43643952,4.28197432,6.312570246,-4.27204466,-3.988715237
5858,20250616,0200,3.24880481,10.2354148,4.13045454,6.090086905,-4.29543352,-4.013106497
5859,20250616,0300,4.13956213,12.95835006,5.19593763,7.64989172,-2.99700832,-2.771142228
5860,20250616,0400,7.53548193,22.7201139,8.68806076,12.71057725,0.84529674,0.9082040591
5861,20250616,0500,8.23436642,24.58290975,9.92651367,14.48097027,2.41728401,2.412276681
5862,20250616,0600,7.55584812,22.79302591,10.0516386,14.66054739,2.84746218,2.822792667
5863,20250616,0700,9.82630539,28.57663596,13.52275753,19.51866354,6.80605936,6.614763719
5864,20250616,0800,9.01410484,26.58512805,14.18171978,20.42455518,7.90912724,7.670304043
5865,20250616,0900,5.67597437,17.53468725,12.1049118,17.56015784,6.23468733,6.061174228
5866,20250616,1000,3.73365855,11.74789535,11.00217152,16.01586397,5.52891731,5.382070578
5867,20250616,1100,3.00363779,9.492709285,11.10207844,16.1583536,6.08351755,5.910805784
5868,20250616,1200,0.60893434,1.958264803,9.32372093,13.6375976,4.72625542,4.607107193
5869,20250616,1300,3.62848306,11.40251606,12.65337467,18.32991634,8.61443615,8.332412626
5870,20250616,1400,5.56886387,17.19454487,15.05767345,21.62554089,11.59786797,11.19408129
5871,20250616,1500,3.80678439,11.94257457,13.87033653,20.01335134,10.91262722,10.53197019
5872,20250616,1600,5.78351021,17.81804079,15.97640514,22.8648141,13.59193707,13.10504182
5873,20250616,1700,4.77457619,14.86160674,15.4812851,22.20499872,13.62049961,13.13016159
5874,20250616,1800,8.1027441,24.22864678,18.60300446,26.31206541,17.30709076,16.68228688
5875,20250616,1900,10.2530489,29.57958663,20.71810722,28.98313975,20.02629662,19.31071876
5876,20250616,2000,9.92447281,28.81543394,21.01081085,29.34877935,20.88379288,20.14138531
5877,20250616,2100,6.37808514,19.55315761,18.62561607,26.35428119,19.04944038,18.3648015
5878,20250616,2200,-1.1905973,-3.730554896,12.14799309,17.66003135,13.17801189,12.70091967
5879,20250616,2300,-8.92718029,-26.3138965,4.80379295,7.132706412,6.35852003,6.150006353
5880,20250617,0000,-5.23582697,-16.17795942,7.97166109,11.73407097,9.84309959,9.492102207
5881,20250617,0100,-5.52312231,-17.01509941,7.21265936,10.63880023,9.46587467,9.128326111
5882,20250617,0200,-2.93435049,-9.204631569,9.25687981,13.57826187,11.82143497,11.38996546
5883,20250617,0300,-1.88664103,-5.928219135,9.80346966,14.35851954,12.6926775,12.22695426
5884,20250617,0400,-3.7459271,-11.70118621,7.53870964,11.11189189,10.81863022,10.42490561
5885,20250617,0500,-4.68060064,-14.52525725,5.64315271,8.360666952,9.27318096,8.940140711
5886,20250617,0600,-5.73808861,-17.64198431,3.14430928,4.700021158,7.10365391,6.857493434
5887,20250617,0700,-4.80609465,-14.92066358,2.36183596,3.547652161,6.58989239,6.363636661
5888,20250617,0800,-4.92707586,-15.29270723,0.76900464,1.199037426,5.1729188,5.004129237
5889,20250617,0900,-7.19161367,-21.76140802,-2.58662534,-3.752263973,2.0704062,2.029393123
5890,20250617,1000,-8.28848171,-24.68534435,-4.29963541,-6.270897064,0.5589354,0.5803049621
5891,20250617,1100,-9.70666885,-28.23929996,-6.84964561,-9.993484725,-1.81780863,-1.698035301
5892,20250617,1200,-9.56536388,-27.88560665,-7.98851871,-11.64278513,-2.786654,-2.626994867
5893,20250617,1300,-9.26916885,-27.15272269,-9.24788475,-13.45224632,-3.92104363,-3.714862902
5894,20250617,1400,-11.341465,-31.98453449,-13.02729702,-18.77564271,-7.67529583,-7.316780903
5895,20250617,1500,-13.97078133,-37.18839886,-17.29779434,-24.53938732,-12.06094933,-11.5322662
5896,20250617,1600,-16.30866432,-40.92023857,-21.28503227,-29.60521688,-16.334692,-15.6514389
5897,20250617,1700,-12.61656857,-34.61062804,-19.71067429,-27.63867095,-14.71350002,-14.08698113
5898,20250617,1800,-5.82482052,-17.83342209,-15.17862892,-21.70108382,-9.93829536,-9.491819875
5899,20250617,1900,-2.07312632,-6.478653753,-12.97320175,-18.68048859,-7.6491642,-7.293961833
